transcript_id,D7-1,D7-2,D7-3,T3-1,T3-2,T3-3
Prupe.4G287900.19_v2.0.a1,4,23,5,26,17,5
Prupe.2G017600.1_v2.0.a1,0,0,0,0,0,0
Prupe.2G162500.6_v2.0.a1,56,0,2,23,4,47
Prupe.3G117000.1_v2.0.a1,0,0,0,0,6,0
Prupe.1G195100.6_v2.0.a1,0,50,0,0,0,0
Prupe.7G175100.1_v2.0.a1,232,211,169,432,514,267
Prupe.6G032800.1_v2.0.a1,34,26,18,30,51,22
Prupe.1G585800.2_v2.0.a1,0,0,0,0,0,0
Prupe.4G024400.6_v2.0.a1,43,21,6,48,45,0
Prupe.7G061200.2_v2.0.a1,0,0,0,1,16,5
Prupe.1G584800.1_v2.0.a1,1952,1121,1175,3934,4554,1979
Prupe.5G005900.3_v2.0.a1,0,0,0,0,0,22
Prupe.2G104100.5_v2.0.a1,0,0,0,23,15,0
MSTRG.15751.3,3,5,0,27,109,7
Prupe.4G275300.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G018100.1_v2.0.a1,106,53,69,662,640,334
Prupe.8G208300.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G320000.1_v2.0.a1,702,521,527,1038,1230,617
Prupe.1G318100.4_v2.0.a1,149,0,32,108,82,57
Prupe.1G444100.1_v2.0.a1,5837,3852,4046,4172,4808,2304
MSTRG.989.1,0,0,0,43,49,0
Prupe.1G224000.1_v2.0.a1,1332,906,985,1393,1455,626
Prupe.1G387100.1_v2.0.a1,62,50,30,67,83,29
Prupe.6G191400.3_v2.0.a1,1,1,1,5,4,1
Prupe.1G518500.5_v2.0.a1,39,0,64,79,54,0
Prupe.2G222600.1_v2.0.a1,256,151,204,16,51,0
MSTRG.18054.1,222,97,70,199,248,90
Prupe.1G212700.1_v2.0.a1,2,2,4,5,4,7
Prupe.1G564200.1_v2.0.a1,4,0,0,6,9,0
Prupe.7G100000.2_v2.0.a1,117,79,92,69,159,103
Prupe.6G032600.2_v2.0.a1,590,322,442,888,924,494
Prupe.1G379000.6_v2.0.a1,70,37,33,60,23,6
MSTRG.9062.3,0,0,0,3,62,0
Prupe.6G228600.1_v2.0.a1,275,202,192,315,322,141
Prupe.2G012600.4_v2.0.a1,5,0,0,159,7,20
Prupe.8G029000.2_v2.0.a1,1045,613,682,2298,2744,1139
Prupe.6G204400.1_v2.0.a1,0,0,0,0,0,0
Prupe.6G321000.1_v2.0.a1,113,74,89,123,111,81
MSTRG.4784.4,102,3,68,30,263,57
Prupe.8G199600.1_v2.0.a1,475,427,467,250,1104,436
MSTRG.19606.1,0,1,1,33,43,18
MSTRG.4784.1,181,8,120,160,88,141
MSTRG.4784.3,0,209,0,95,98,0
Prupe.4G180900.9_v2.0.a1,0,0,0,0,0,0
Prupe.1G115200.4_v2.0.a1,45,24,11,156,195,86
Prupe.2G098300.1_v2.0.a1,0,0,0,0,0,0
Prupe.4G039700.1_v2.0.a1,244,178,157,288,527,218
Prupe.5G186400.1_v2.0.a1,14,11,10,11,22,7
MSTRG.3441.1,0,38,0,141,0,78
Prupe.1G244100.1_v2.0.a1,196,194,0,432,481,487
Prupe.2G310100.1_v2.0.a1,2244,1481,1492,3338,4216,1805
MSTRG.6273.4,74,153,0,0,0,0
Prupe.4G142000.1_v2.0.a1,0,0,1,0,0,0
Prupe.1G009700.2_v2.0.a1,6,0,3,28,22,10
Prupe.7G018000.3_v2.0.a1,0,0,0,0,0,0
MSTRG.6273.3,80,126,0,0,0,0
Prupe.6G237100.1_v2.0.a1,8,3,2,0,4,0
Prupe.3G201000.1_v2.0.a1,29672,19089,20139,9953,11899,5065
Prupe.1G435700.4_v2.0.a1,85,0,1,151,71,46
Prupe.6G273500.1_v2.0.a1,4,2,2,3,0,0
Prupe.6G345600.1_v2.0.a1,110,50,76,170,191,63
Prupe.7G125000.1_v2.0.a1,0,0,4,13,21,12
Prupe.4G140300.1_v2.0.a1,183,152,192,694,817,401
Prupe.8G243100.1_v2.0.a1,173,76,80,8,5,0
Prupe.6G145800.2_v2.0.a1,0,0,0,0,0,0
Prupe.6G075000.1_v2.0.a1,2,0,0,0,0,0
MSTRG.8369.7,4,0,0,12,7,25
Prupe.3G176200.17_v2.0.a1,0,0,0,0,0,0
Prupe.1G200000.12_v2.0.a1,0,0,0,0,0,0
Prupe.7G090400.16_v2.0.a1,0,0,0,0,0,0
MSTRG.19760.2,0,0,0,0,0,31
Prupe.5G208000.1_v2.0.a1,2,14,5,39,54,19
MSTRG.16050.1,1315,539,528,127,1097,0
Prupe.2G239800.7_v2.0.a1,0,0,0,0,0,0
MSTRG.11885.4,17,14,22,19,15,12
Prupe.7G087700.1_v2.0.a1,4,0,0,0,0,0
MSTRG.16050.2,0,0,0,123,0,0
Prupe.8G148400.2_v2.0.a1,0,0,0,0,41,0
Prupe.4G230000.3_v2.0.a1,0,0,0,0,0,52
MSTRG.10037.2,99,5,45,4,0,0
Prupe.1G568600.2_v2.0.a1,41,4,0,33,3,0
MSTRG.10385.1,2,0,3,235,390,169
Prupe.3G192200.3_v2.0.a1,125,7,13,200,23,128
MSTRG.16050.4,0,388,378,729,0,166
Prupe.8G070200.1_v2.0.a1,833,563,570,430,558,219
Prupe.4G198500.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G588200.4_v2.0.a1,0,0,0,0,7,19
Prupe.8G265400.3_v2.0.a1,0,0,0,0,0,0
Prupe.8G009400.2_v2.0.a1,0,52,48,18,33,34
Prupe.5G037600.3_v2.0.a1,0,0,0,0,0,0
MSTRG.17416.4,2113,0,0,37,1306,30
Prupe.1G193500.3_v2.0.a1,11,27,2,139,119,22
Prupe.4G132300.1_v2.0.a1,12,4,4,5,5,3
Prupe.6G156200.2_v2.0.a1,64,90,107,229,263,138
Prupe.5G170600.1_v2.0.a1,296,137,225,588,375,244
Prupe.6G213400.2_v2.0.a1,0,0,0,0,0,0
Prupe.2G324400.2_v2.0.a1,41,10,176,142,311,82
Prupe.8G168500.1_v2.0.a1,6857,4412,4834,9480,7951,4974
Prupe.2G141100.1_v2.0.a1,38,35,31,96,114,58
MSTRG.8482.1,0,0,0,175,344,138
Prupe.6G091300.4_v2.0.a1,0,0,0,228,0,673
Prupe.2G258400.1_v2.0.a1,0,0,0,0,0,0
MSTRG.1446.1,39,34,27,24,18,0
Prupe.7G081900.1_v2.0.a1,0,0,0,4,5,3
Prupe.6G190200.1_v2.0.a1,7,0,0,2,0,0
Prupe.1G229600.1_v2.0.a1,0,0,0,0,0,0
Prupe.2G238600.1_v2.0.a1,35,24,23,25,41,23
Prupe.8G151300.6_v2.0.a1,0,8,0,0,0,0
Prupe.6G306200.1_v2.0.a1,3797,2804,2850,2115,2507,1181
Prupe.2G062900.3_v2.0.a1,100,0,31,8,69,5
MSTRG.10841.1,76,37,32,156,141,64
Prupe.4G192400.2_v2.0.a1,0,3,0,0,23,0
Prupe.2G216700.42_v2.0.a1,0,0,0,21,0,0
Prupe.6G285500.1_v2.0.a1,0,0,0,0,0,0
Prupe.2G324000.4_v2.0.a1,0,0,0,0,25,0
Prupe.8G146400.2_v2.0.a1,1734,1030,1156,1843,2373,997
Prupe.8G262600.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G523500.2_v2.0.a1,0,4,0,0,187,0
Prupe.2G142800.1_v2.0.a1,0,0,0,0,0,0
Prupe.6G101300.10_v2.0.a1,0,0,0,0,42,0
Prupe.4G161400.1_v2.0.a1,21,25,21,6,7,2
Prupe.6G360400.2_v2.0.a1,0,0,0,0,0,0
Prupe.7G151800.1_v2.0.a1,987,602,632,2943,3494,1535
Prupe.6G243300.1_v2.0.a1,3,1,1,1,2,2
Prupe.3G275600.1_v2.0.a1,99,51,63,1200,1338,564
Prupe.1G103200.1_v2.0.a1,78,55,38,269,337,44
MSTRG.18973.4,0,0,194,0,139,0
Prupe.4G212100.1_v2.0.a1,578,412,333,815,1141,668
Prupe.2G089000.2_v2.0.a1,162,56,120,94,54,26
Prupe.8G183700.3_v2.0.a1,475,226,141,443,787,308
Prupe.2G188400.1_v2.0.a1,0,0,5,23,34,13
Prupe.8G030500.1_v2.0.a1,0,0,0,3,12,4
Prupe.1G369900.4_v2.0.a1,64,0,0,75,120,19
Prupe.6G335400.5_v2.0.a1,0,0,0,0,0,0
Prupe.2G216700.39_v2.0.a1,23,176,0,7,5,3
Prupe.7G177400.2_v2.0.a1,250,69,103,163,226,156
Prupe.6G350700.5_v2.0.a1,428,239,71,442,256,114
Prupe.1G055500.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G066600.2_v2.0.a1,0,0,0,0,0,0
MSTRG.18256.1,0,53,0,29,0,29
Prupe.7G041400.4_v2.0.a1,403,246,18,142,323,183
Prupe.3G193300.1_v2.0.a1,20,25,19,157,180,93
Prupe.3G032400.1_v2.0.a1,1,1,1,1,1,1
Prupe.5G214400.2_v2.0.a1,1443,1142,1092,879,880,589
Prupe.6G142500.1_v2.0.a1,0,0,0,0,0,0
MSTRG.7284.1,91,0,137,188,160,25
Prupe.8G106300.2_v2.0.a1,1,1,2,4,2,0
MSTRG.7284.3,0,54,0,19,13,4
Prupe.8G169300.4_v2.0.a1,36,143,26,98,156,176
Prupe.3G119200.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G547200.3_v2.0.a1,0,0,0,77,14,0
Prupe.7G101600.2_v2.0.a1,985,426,564,1416,1910,371
Prupe.4G245900.2_v2.0.a1,0,0,0,5,0,0
Prupe.3G004600.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G139300.5_v2.0.a1,13,28,0,11,17,10
Prupe.1G062600.1_v2.0.a1,0,4,2,0,1,2
Prupe.1G563000.1_v2.0.a1,112,69,66,374,191,208
Prupe.6G185900.1_v2.0.a1,0,0,0,0,2,0
Prupe.4G071400.1_v2.0.a1,2,14,13,37,56,16
Prupe.7G002500.1_v2.0.a1,0,0,0,6,0,0
Prupe.7G204900.1_v2.0.a1,270,342,265,817,1018,367
Prupe.4G108200.3_v2.0.a1,215,152,131,159,108,49
Prupe.1G531900.9_v2.0.a1,0,0,0,71,0,0
Prupe.1G369900.9_v2.0.a1,0,0,0,0,0,0
MSTRG.10255.1,0,270,0,0,0,0
MSTRG.6011.1,0,0,0,21,41,11
Prupe.3G119700.1_v2.0.a1,8,0,0,30,29,8
Prupe.8G142600.4_v2.0.a1,0,4,0,5,2,2
Prupe.8G057500.1_v2.0.a1,2741,1720,1924,3606,4273,1831
Prupe.1G099900.1_v2.0.a1,143,111,78,159,232,97
Prupe.1G545200.2_v2.0.a1,135,173,155,178,215,122
Prupe.5G239700.4_v2.0.a1,105,26,27,347,26,73
MSTRG.16387.1,0,0,0,28,32,6
Prupe.3G041600.1_v2.0.a1,86,68,56,96,130,54
Prupe.5G168900.1_v2.0.a1,0,2,0,21,655,303
Prupe.1G186000.1_v2.0.a1,665,522,464,1114,1171,476
Prupe.8G224000.1_v2.0.a1,423,275,280,415,566,177
Prupe.1G205100.2_v2.0.a1,0,0,0,0,0,0
Prupe.8G228100.4_v2.0.a1,0,0,0,12,15,0
Prupe.4G074800.4_v2.0.a1,0,0,0,0,0,0
Prupe.6G132900.1_v2.0.a1,0,2,0,0,0,0
Prupe.8G108800.1_v2.0.a1,17,13,7,14,20,4
Prupe.1G291100.1_v2.0.a1,32,22,29,42,47,16
Prupe.6G131500.21_v2.0.a1,0,0,0,0,0,11
Prupe.1G485000.5_v2.0.a1,0,0,20,0,0,31
Prupe.3G154800.1_v2.0.a1,6,7,6,0,0,0
Prupe.1G027000.3_v2.0.a1,1449,976,1072,1242,1689,485
Prupe.2G329700.1_v2.0.a1,45,9,30,40,80,145
Prupe.7G036000.1_v2.0.a1,0,0,0,0,0,0
MSTRG.4129.1,22,11,8,34,22,16
Prupe.8G156200.2_v2.0.a1,328,277,190,457,321,238
MSTRG.18347.2,0,0,51,60,66,81
Prupe.6G269100.1_v2.0.a1,6900,4751,5043,16459,19842,8978
Prupe.7G044800.1_v2.0.a1,148,94,86,388,141,14
Prupe.6G345800.1_v2.0.a1,112,84,91,343,393,190
Prupe.4G177200.1_v2.0.a1,860,561,665,703,835,338
Prupe.7G270200.1_v2.0.a1,0,0,119,0,0,0
Prupe.4G158300.3_v2.0.a1,0,0,0,0,0,0
MSTRG.19616.2,167,46,18,363,693,342
Prupe.1G163300.2_v2.0.a1,0,0,0,0,31,0
Prupe.5G156600.1_v2.0.a1,0,0,0,0,0,0
Prupe.2G116200.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G024500.1_v2.0.a1,29,12,11,5,0,0
Prupe.1G412100.1_v2.0.a1,4369,2589,2793,5641,7083,2979
MSTRG.19497.13,47,0,0,0,23,0
MSTRG.15384.1,110,65,85,0,0,0
Prupe.3G053500.3_v2.0.a1,466,312,345,95,110,48
Prupe.5G218700.1_v2.0.a1,69,29,25,177,219,85
Prupe.3G183600.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G045800.1_v2.0.a1,0,0,1,0,0,0
MSTRG.10249.2,0,0,34,65,67,23
MSTRG.17519.1,337,212,241,851,1090,451
MSTRG.10249.1,30,21,9,95,122,53
MSTRG.4944.1,25,11,16,61,66,30
MSTRG.19524.2,25,38,15,55,67,48
Prupe.4G042200.1_v2.0.a1,125,98,104,366,449,232
Prupe.5G210500.5_v2.0.a1,0,0,0,0,42,0
Prupe.4G101700.5_v2.0.a1,103,0,4,667,8,11
Prupe.2G230200.2_v2.0.a1,29,18,36,0,0,0
Prupe.1G462800.1_v2.0.a1,512,497,554,1177,1173,507
Prupe.3G126900.1_v2.0.a1,7,0,0,0,0,0
Prupe.2G147100.4_v2.0.a1,8,53,0,2,0,0
Prupe.4G080400.1_v2.0.a1,331,224,178,75,83,0
Prupe.1G029800.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G223500.1_v2.0.a1,23,14,11,25,40,10
Prupe.5G215500.1_v2.0.a1,85,43,47,37,293,226
MSTRG.12003.2,0,0,0,0,1,7
MSTRG.19059.6,10,4,0,18,5,41
Prupe.2G282500.2_v2.0.a1,0,0,0,0,0,55
Prupe.4G202600.1_v2.0.a1,585,400,434,799,938,415
Prupe.4G106600.2_v2.0.a1,0,0,0,0,0,0
Prupe.8G183400.1_v2.0.a1,1772,1292,1270,2182,2800,855
Prupe.8G169900.2_v2.0.a1,177,93,50,294,476,231
Prupe.7G097200.1_v2.0.a1,3887,2215,2296,2179,2608,1164
Prupe.4G156300.3_v2.0.a1,0,0,0,0,0,0
Prupe.1G344300.1_v2.0.a1,1523,1024,1110,2047,2280,1070
Prupe.3G168500.4_v2.0.a1,0,0,0,0,0,0
Prupe.3G014900.1_v2.0.a1,258,163,80,1023,1125,500
Prupe.3G157300.4_v2.0.a1,440,288,347,787,903,461
Prupe.1G375300.2_v2.0.a1,0,0,0,0,0,0
MSTRG.17027.4,54,0,3,59,74,0
Prupe.5G223600.1_v2.0.a1,420,275,233,224,211,88
MSTRG.4932.5,12,0,0,163,347,157
Prupe.5G220900.2_v2.0.a1,133,88,0,113,66,48
Prupe.8G046000.3_v2.0.a1,0,0,0,0,0,0
Prupe.7G170500.2_v2.0.a1,0,0,0,20,30,13
Prupe.2G000700.2_v2.0.a1,57,0,0,0,85,0
Prupe.3G135600.4_v2.0.a1,0,0,0,0,4,0
Prupe.2G292400.1_v2.0.a1,6,5,35,2,20,2
Prupe.2G142500.1_v2.0.a1,0,0,0,0,0,0
Prupe.6G027400.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G207700.2_v2.0.a1,61,0,0,0,8,0
Prupe.1G424200.1_v2.0.a1,3556,1034,1611,2649,2701,1253
Prupe.2G004800.5_v2.0.a1,45,316,180,73,38,121
Prupe.5G130600.1_v2.0.a1,30,18,23,69,113,46
Prupe.1G564800.1_v2.0.a1,392,248,313,801,1005,480
Prupe.6G237200.1_v2.0.a1,55,0,0,0,121,0
Prupe.6G289100.1_v2.0.a1,27,21,18,46,55,36
MSTRG.5758.1,24,0,12,217,527,94
MSTRG.5758.3,0,0,0,145,0,149
Prupe.1G350000.1_v2.0.a1,443,268,264,586,545,227
Prupe.1G255200.2_v2.0.a1,1154,0,75,2365,0,0
Prupe.4G057600.1_v2.0.a1,220,117,156,28,16,10
Prupe.3G279200.1_v2.0.a1,4,0,0,9,6,2
Prupe.5G029800.1_v2.0.a1,526,250,279,1056,1153,408
MSTRG.755.1,46,33,40,157,241,135
Prupe.7G017900.3_v2.0.a1,10,8,16,35,10,11
Prupe.8G237600.2_v2.0.a1,391,220,267,857,860,420
Prupe.7G005100.1_v2.0.a1,2192,1342,1371,2643,2954,1301
Prupe.2G181400.1_v2.0.a1,7024,4232,4500,84,59,30
Prupe.2G187800.1_v2.0.a1,44,34,17,0,0,0
Prupe.7G122900.1_v2.0.a1,685,474,442,780,912,358
Prupe.6G015300.1_v2.0.a1,319,213,226,727,820,290
Prupe.1G374200.1_v2.0.a1,26,62,159,0,0,0
Prupe.3G255600.4_v2.0.a1,40,0,0,60,140,0
MSTRG.11788.1,0,75,0,114,270,124
MSTRG.11788.2,0,0,0,218,63,0
Prupe.6G322200.1_v2.0.a1,385,282,278,374,462,207
Prupe.4G190900.1_v2.0.a1,83,40,49,52,49,31
Prupe.2G179700.1_v2.0.a1,318,254,243,671,748,296
Prupe.1G493600.1_v2.0.a1,143,21,70,154,148,83
Prupe.2G102300.1_v2.0.a1,398,230,230,10,8,6
Prupe.2G037400.1_v2.0.a1,197,158,179,692,816,301
Prupe.7G187100.1_v2.0.a1,9,6,9,2,2,0
Prupe.4G215900.1_v2.0.a1,104,57,87,0,62,0
Prupe.3G310400.3_v2.0.a1,0,0,0,184,37,38
Prupe.1G366800.2_v2.0.a1,0,0,0,0,104,93
Prupe.2G141600.1_v2.0.a1,3,0,2,0,1,3
Prupe.1G076800.2_v2.0.a1,0,0,0,2,0,5
Prupe.7G204700.1_v2.0.a1,1105,635,686,508,549,194
Prupe.4G015100.1_v2.0.a1,287,268,240,302,344,143
Prupe.4G039100.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G378500.2_v2.0.a1,3,0,0,119,232,58
Prupe.7G017700.1_v2.0.a1,3101,2221,2170,6056,7436,3316
Prupe.7G026400.2_v2.0.a1,36,0,0,55,17,46
Prupe.2G154300.2_v2.0.a1,41,0,2,0,0,0
Prupe.7G235300.1_v2.0.a1,948,0,443,477,638,0
MSTRG.741.1,143,100,107,173,125,104
MSTRG.4418.5,38,0,0,2,3,22
MSTRG.4418.6,0,0,34,0,0,3
MSTRG.4418.1,0,0,0,70,45,21
MSTRG.4418.2,46,0,0,0,33,0
MSTRG.4418.3,36,0,0,0,0,0
Prupe.1G513800.1_v2.0.a1,96,56,68,0,11,0
Prupe.4G286900.1_v2.0.a1,1008,668,715,1353,1630,674
Prupe.7G077100.1_v2.0.a1,1049,764,817,1900,2339,954
Prupe.3G153500.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G166300.1_v2.0.a1,8,0,3,0,0,0
Prupe.7G215200.1_v2.0.a1,0,4,2,0,0,4
Prupe.6G148700.1_v2.0.a1,1,0,0,0,1,1
Prupe.2G103300.1_v2.0.a1,433,271,296,26,41,21
Prupe.3G302900.1_v2.0.a1,428,244,230,1216,1489,632
Prupe.4G163600.3_v2.0.a1,215,219,206,520,543,213
Prupe.1G411600.1_v2.0.a1,3758,2105,2320,7157,8051,3587
MSTRG.18645.2,0,0,0,0,162,102
Prupe.4G178700.8_v2.0.a1,4,3,6,0,0,0
Prupe.2G280200.1_v2.0.a1,27,10,15,100,120,41
Prupe.1G201400.6_v2.0.a1,0,46,66,23,36,47
Prupe.3G241400.3_v2.0.a1,0,0,0,0,0,0
Prupe.6G257600.1_v2.0.a1,68,61,48,219,251,77
Prupe.1G076500.3_v2.0.a1,161,128,65,47,72,44
Prupe.6G138600.1_v2.0.a1,2,2,0,6,8,2
Prupe.1G139300.1_v2.0.a1,62,98,2,196,411,88
MSTRG.16153.1,99,0,26,0,0,0
Prupe.1G423800.1_v2.0.a1,0,0,1,0,0,0
MSTRG.19109.4,52,0,19,72,88,0
Prupe.2G015500.2_v2.0.a1,0,0,0,0,0,0
Prupe.3G248600.1_v2.0.a1,4407,2547,2530,1901,2266,891
Prupe.6G121000.3_v2.0.a1,0,0,0,0,0,0
Prupe.1G398100.1_v2.0.a1,1778,1019,1219,908,866,371
Prupe.1G194800.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G205600.1_v2.0.a1,0,0,5,19,16,9
Prupe.2G015900.2_v2.0.a1,0,0,0,0,0,0
Prupe.2G097800.1_v2.0.a1,63,58,37,11,23,5
Prupe.1G100500.1_v2.0.a1,0,0,2,0,0,0
Prupe.1G216200.1_v2.0.a1,372,249,236,742,737,364
Prupe.1G319900.3_v2.0.a1,6,6,0,0,79,0
Prupe.1G391900.1_v2.0.a1,2958,2111,2149,2937,3474,1670
Prupe.7G105300.3_v2.0.a1,219,48,140,154,121,67
Prupe.7G091600.1_v2.0.a1,531,223,376,492,544,322
MSTRG.16729.3,33,39,14,59,80,28
Prupe.1G209700.1_v2.0.a1,95,41,63,363,398,186
Prupe.6G365800.3_v2.0.a1,0,37,65,91,193,209
Prupe.6G309100.1_v2.0.a1,489,267,313,624,532,343
MSTRG.2188.5,7,16,0,0,42,67
Prupe.6G231900.6_v2.0.a1,0,0,0,1,34,22
Prupe.1G438200.2_v2.0.a1,0,0,30,0,116,0
Prupe.1G192300.1_v2.0.a1,5,0,4,0,0,0
MSTRG.12161.1,97,0,358,30,124,0
Prupe.4G212400.1_v2.0.a1,124,66,79,193,250,119
Prupe.2G080600.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G097800.1_v2.0.a1,0,0,0,0,0,0
Prupe.2G231900.1_v2.0.a1,3286,2052,2152,4465,5326,2397
MSTRG.841.3,1,0,0,0,0,1
Prupe.1G570400.1_v2.0.a1,53,46,32,179,219,76
Prupe.5G041300.1_v2.0.a1,2061,1232,1450,677,953,452
MSTRG.6446.1,0,0,151,0,0,0
Prupe.4G026100.1_v2.0.a1,24,53,15,97,370,190
Prupe.2G226400.1_v2.0.a1,921,514,430,51,44,16
Prupe.3G298800.1_v2.0.a1,657,428,475,1205,1343,599
Prupe.2G007300.2_v2.0.a1,0,0,0,10,0,0
Prupe.8G118800.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G175200.1_v2.0.a1,1834,1066,1176,2236,2603,1166
Prupe.7G189800.1_v2.0.a1,754,747,660,1251,2771,944
Prupe.8G181400.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G154400.1_v2.0.a1,0,0,0,0,0,0
Prupe.4G024400.5_v2.0.a1,0,0,8,0,0,0
Prupe.5G111700.1_v2.0.a1,9,4,0,53,171,168
Prupe.3G183300.1_v2.0.a1,248,171,247,591,692,293
Prupe.7G055400.1_v2.0.a1,2103,1420,1366,3563,4268,1823
Prupe.7G118500.1_v2.0.a1,305,337,229,196,568,150
Prupe.4G036400.2_v2.0.a1,53,365,303,730,747,112
Prupe.3G163900.1_v2.0.a1,0,6,0,0,3,5
Prupe.2G014000.1_v2.0.a1,10,9,20,0,7,0
MSTRG.2122.1,0,0,0,102,63,83
Prupe.1G269100.1_v2.0.a1,1163,698,739,2888,3618,1515
Prupe.7G120700.1_v2.0.a1,5263,3555,3523,8744,10232,4645
Prupe.1G336500.3_v2.0.a1,0,0,0,0,0,0
Prupe.7G018500.7_v2.0.a1,0,0,0,0,0,0
MSTRG.6422.4,20,0,0,0,28,8
Prupe.4G083200.1_v2.0.a1,322,74,82,428,222,87
MSTRG.17085.3,19,7,41,79,42,6
MSTRG.6422.3,5,5,17,2,0,3
MSTRG.6422.2,0,7,1,36,25,7
Prupe.3G263200.10_v2.0.a1,0,0,0,0,0,0
Prupe.6G206500.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G174700.10_v2.0.a1,0,0,0,0,0,0
Prupe.6G191000.4_v2.0.a1,0,0,10,1,5,4
Prupe.5G128800.2_v2.0.a1,440,192,305,652,820,266
MSTRG.1426.17,57,37,47,35,140,216
Prupe.1G265500.2_v2.0.a1,0,0,0,0,0,0
Prupe.8G187700.1_v2.0.a1,7,0,6,7,9,0
MSTRG.10840.1,64,42,58,0,108,86
MSTRG.18308.1,93,40,35,10,22,59
Prupe.6G103700.12_v2.0.a1,152,79,78,85,139,125
Prupe.4G057800.1_v2.0.a1,0,12,0,0,8,0
Prupe.7G054300.5_v2.0.a1,10,13,2,2,0,12
MSTRG.15626.1,56,34,38,30,46,7
MSTRG.15626.2,14,17,26,27,21,8
Prupe.3G162800.1_v2.0.a1,321,274,293,263,345,145
Prupe.7G073300.1_v2.0.a1,11,6,12,0,0,0
Prupe.8G029000.1_v2.0.a1,5,3,12,7,6,4
Prupe.3G223100.1_v2.0.a1,626,418,428,846,994,453
Prupe.1G017000.1_v2.0.a1,0,0,5,3,18,0
Prupe.7G037200.3_v2.0.a1,0,0,0,0,0,0
MSTRG.18819.1,962,698,670,518,605,290
Prupe.3G279900.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G465400.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G072700.1_v2.0.a1,11,0,12,17,47,29
MSTRG.19568.2,0,21,0,0,0,0
Prupe.2G209500.1_v2.0.a1,872,543,640,1075,1213,497
Prupe.3G190200.1_v2.0.a1,178,120,153,673,755,288
Prupe.3G281300.2_v2.0.a1,0,0,0,0,0,0
Prupe.7G145900.1_v2.0.a1,22414,14252,15319,6439,7797,3328
Prupe.4G051000.4_v2.0.a1,0,0,0,0,0,0
MSTRG.14834.8,63,0,0,0,0,0
Prupe.1G135500.2_v2.0.a1,0,0,0,0,0,53
Prupe.6G201900.1_v2.0.a1,112,76,86,20,24,5
Prupe.8G184000.1_v2.0.a1,71,46,50,65,69,47
Prupe.7G052600.4_v2.0.a1,0,0,0,0,0,0
Prupe.6G118400.1_v2.0.a1,17,0,10,24,21,10
Prupe.5G022100.1_v2.0.a1,2959,1870,2042,2059,2438,1199
Prupe.6G107100.1_v2.0.a1,116,57,73,170,225,78
Prupe.4G078800.2_v2.0.a1,11,18,19,35,13,23
Prupe.1G465100.1_v2.0.a1,7,4,17,21,18,11
Prupe.7G186000.1_v2.0.a1,53,42,50,0,0,0
Prupe.4G104300.1_v2.0.a1,39,50,40,0,0,0
Prupe.3G206600.1_v2.0.a1,5,56,11,333,368,166
Prupe.3G001700.2_v2.0.a1,0,0,0,0,18,0
Prupe.3G173100.2_v2.0.a1,420,236,338,1038,1147,364
Prupe.8G225900.1_v2.0.a1,0,0,0,0,0,0
Prupe.2G217500.3_v2.0.a1,0,0,0,6,1,1
Prupe.2G323700.1_v2.0.a1,156,97,124,237,301,148
MSTRG.11467.1,1064,760,849,941,1161,542
Prupe.1G480000.2_v2.0.a1,14,7,0,32,60,22
Prupe.2G184600.1_v2.0.a1,1692,1173,1361,2537,3074,1440
Prupe.1G440900.1_v2.0.a1,0,0,0,0,0,0
Prupe.6G345400.2_v2.0.a1,28,0,0,0,0,0
Prupe.2G027100.2_v2.0.a1,238,134,131,174,0,83
Prupe.8G256800.1_v2.0.a1,13,6,5,14,31,31
Prupe.4G255700.3_v2.0.a1,0,0,0,0,0,0
Prupe.2G329000.9_v2.0.a1,0,0,0,18,0,0
Prupe.2G154800.1_v2.0.a1,50,36,29,308,364,149
Prupe.4G105300.1_v2.0.a1,0,0,0,0,0,0
Prupe.7G262100.10_v2.0.a1,112,132,124,805,1004,510
Prupe.1G424500.1_v2.0.a1,761,568,443,1149,1468,735
Prupe.3G037600.5_v2.0.a1,3,4,7,18,13,4
Prupe.6G148900.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G365000.1_v2.0.a1,557,339,360,1411,1577,676
Prupe.7G031100.4_v2.0.a1,82,0,0,0,57,92
