transcript_id,SRR5219267,SRR5219268,SRR5219269,SRR5219276,SRR5219277,SRR5219278
Pav_sc0000259.1_g130.1.br,0,0,0,0,0,0
Pav_sc0000065.1_g110.1.mk,1222,1150,603,1116,465,816
Pav_sc0000293.1_g200.1.mk,4612,3681,4313,3289,4034,4006
MSTRG.6574.2,210,190,279,230,316,263
Pav_sc0000062.1_g010.1.mk,4,4,1,3,6,5
Pav_sc0000675.1_g1060.1.br,54,44,26,34,34,39
Pav_sc0000229.1_g030.1.mk,0,0,0,0,0,0
Pav_sc0000293.1_g140.1.mk,3,2,3,1,1,2
MSTRG.5346.4,0,0,0,0,0,186
Pav_sc0000503.1_g800.1.br,0,0,0,0,0,0
Pav_sc0000620.1_g080.1.mk,1765,1824,0,2213,1829,1134
MSTRG.5346.3,36,9,59,0,88,0
MSTRG.5346.2,1485,1615,1611,1426,1010,730
Pav_sc0000293.1_g160.1.mk,1847,2138,1846,1715,2222,1276
Pav_sc0000216.1_g230.1.br,12,25,20,12,14,9
Pav_sc0000243.1_g440.1.mk,0,0,0,0,0,0
Pav_sc0004801.1_g010.1.br,0,0,0,0,0,0
Pav_sc0009742.1_g020.1.br,0,0,0,0,1,0
MSTRG.20378.4,0,0,2,0,0,50
Pav_sc0000484.1_g030.1.br,0,0,0,0,0,0
Pav_sc0001309.1_g900.1.mk,0,0,0,0,0,0
MSTRG.22079.2,1,0,5,852,0,0
MSTRG.20378.5,95,145,505,164,302,237
MSTRG.21521.3,86,97,70,47,97,81
Pav_sc0000554.1_g600.1.mk,17,8,9,9,20,17
MSTRG.21521.1,86,114,167,103,112,70
MSTRG.22056.2,212,216,47,111,66,50
MSTRG.3542.1,293,0,0,220,163,220
Pav_sc0000216.1_g910.1.br,0,0,0,0,0,0
MSTRG.3542.2,0,0,0,156,381,0
Pav_sc0000065.1_g550.1.br,0,0,0,0,0,0
MSTRG.16057.1,251,245,276,266,205,185
MSTRG.23666.2,7137,6124,0,5223,6567,5756
Pav_sc0000928.1_g040.1.br,1,0,0,2,1,2
MSTRG.16057.4,10,6,17,11,6,31
MSTRG.11859.1,439,342,363,145,169,143
MSTRG.11859.3,281,308,310,323,418,284
Pav_sc0001033.1_g200.1.br,0,0,0,0,0,0
Pav_sc0000099.1_g170.1.mk,371,424,449,397,395,386
MSTRG.5330.2,2082,2047,1895,1511,1452,1072
Pav_sc0000617.1_g510.1.br,0,0,0,0,2,0
MSTRG.5330.1,69,95,47,43,42,40
MSTRG.19212.1,162,196,256,47,201,141
MSTRG.19212.3,83,40,65,95,86,124
MSTRG.9406.1,28,31,23,17,13,9
MSTRG.3642.1,99,197,0,136,88,46
Pav_sc0001820.1_g080.1.br,0,0,0,0,0,0
Pav_sc0011345.1_g010.1.mk,2955,2788,0,1328,1932,1765
Pav_sc0001807.1_g060.1.mk,0,0,0,0,0,0
Pav_sc0011802.1_g010.1.br,37,84,0,38,49,17
Pav_sc0001883.1_g100.1.br,0,0,0,0,3,0
MSTRG.1198.4,52,25,0,161,48,31
MSTRG.12953.1,55,144,0,0,0,0
Pav_sc0004456.1_g260.1.mk,1,5,6,1,3,6
MSTRG.3747.1,194,115,0,101,86,105
Pav_sc0000220.1_g2410.1.mk,252,0,266,248,251,160
Pav_sc0000484.1_g040.1.br,0,0,0,0,0,0
Pav_sc0000755.1_g100.1.br,0,0,0,0,0,0
Pav_sc0000026.1_g100.1.mk,0,30,0,24,23,0
Pav_co4052157.1_g010.1.mk,0,0,0,0,0,0
Pav_sc0000396.1_g580.1.br,0,0,0,0,3,0
MSTRG.375.1,221,140,0,73,101,70
Pav_sc0000600.1_g510.1.mk,4249,4406,5185,3132,4262,3023
Pav_sc0004607.1_g020.1.br,2,3,0,1,2,0
Pav_sc0000031.1_g110.1.br,0,0,0,0,0,0
Pav_co4017013.1_g010.1.mk,14,5,0,8,3,2
MSTRG.7850.4,260,402,769,490,1130,183
Pav_sc0001963.1_g450.1.mk,97,89,0,74,78,60
Pav_sc0002401.1_g110.1.mk,903,1398,883,1572,1456,462
MSTRG.7850.3,1318,1000,1467,993,1609,1101
MSTRG.7850.2,2277,1870,2243,1226,876,1843
Pav_sc0000847.1_g070.1.mk,0,0,0,0,0,9
MSTRG.17205.2,13342,14412,19732,21050,26172,24045
MSTRG.24925.2,2348,2415,0,1488,1946,1389
Pav_sc0000858.1_g080.1.br,1,0,0,0,0,0
MSTRG.16047.1,3478,3620,3154,2508,2751,2412
Pav_sc0000557.1_g310.1.mk,0,0,0,4,0,0
Pav_sc0002668.1_g010.1.mk,0,11,0,0,0,0
Pav_sc0000131.1_g650.1.br,263,330,265,183,261,138
Pav_sc0000093.1_g210.1.mk,41438,33714,0,3107,547,5941
MSTRG.10700.1,60,38,33,56,52,56
MSTRG.9874.1,1870,1226,2446,1254,1590,1334
Pav_sc0002828.1_g180.1.mk,0,0,0,3,0,2
Pav_sc0000146.1_g440.1.mk,4,6,0,2,0,0
MSTRG.4886.2,59,63,0,0,65,0
Pav_sc0000060.1_g090.1.mk,0,0,0,0,0,0
Pav_sc0000667.1_g810.1.br,0,0,0,0,0,0
Pav_sc0002475.1_g250.1.br,0,0,0,0,0,0
Pav_sc0000554.1_g1600.1.mk,133,81,103,94,110,79
MSTRG.6445.2,32,205,50,0,26,113
Pav_sc0000543.1_g440.1.mk,217,136,104,82,95,96
Pav_sc0001061.1_g090.1.br,0,0,0,0,0,0
Pav_sc0001049.1_g010.1.br,0,4,0,0,0,0
Pav_sc0000287.1_g790.1.br,0,0,0,0,0,0
Pav_sc0000111.1_g040.1.mk,0,0,0,0,0,0
Pav_sc0000208.1_g040.1.br,0,0,0,0,0,0
MSTRG.14926.1,28,1,25,11,0,0
Pav_sc0000591.1_g260.1.br,0,0,0,0,0,0
MSTRG.22426.1,84,123,0,86,72,63
MSTRG.369.2,16,14,0,0,19,8
MSTRG.18378.7,96,28,0,74,23,81
MSTRG.6544.2,26,18,16,14,4,21
Pav_sc0002722.1_g250.1.mk,151,284,112,87,58,46
MSTRG.14637.1,55,27,118,53,91,108
Pav_sc0001520.1_g140.1.br,0,0,0,0,0,0
MSTRG.369.4,17,19,0,7,11,9
MSTRG.14637.2,41,52,78,28,0,49
MSTRG.16808.3,0,0,16186,0,0,0
MSTRG.16808.2,24216,22289,9363,21042,27970,24147
Pav_sc0000414.1_g320.1.br,6,0,5,5,0,0
Pav_sc0002387.1_g350.1.br,0,0,0,0,0,0
Pav_sc0000864.1_g150.1.br,0,0,0,0,0,0
MSTRG.12039.1,158,123,154,130,205,128
Pav_sc0001405.1_g1620.1.br,39,48,49,18,30,32
MSTRG.14146.2,239,262,139,303,317,60
MSTRG.14146.3,0,4,68,95,5,1
MSTRG.18378.4,24,146,24,129,131,71
MSTRG.17258.2,511,604,595,677,753,305
Pav_sc0000502.1_g720.1.br,0,0,0,1,0,0
MSTRG.14146.4,262,251,192,242,282,224
Pav_sc0003258.1_g010.1.mk,1724,1457,0,2707,2060,1886
Pav_sc0000745.1_g060.1.mk,61,50,60,2,64,35
Pav_sc0000832.1_g300.1.mk,0,0,0,0,0,0
MSTRG.16152.8,394,387,317,209,66,109
MSTRG.15578.1,16,11,19,5,13,13
MSTRG.10904.1,138,111,91,47,112,17
MSTRG.21132.1,201,201,226,138,172,113
Pav_sc0006315.1_g010.1.mk,0,0,0,0,0,0
Pav_co4055217.1_g010.1.mk,50,70,0,56,48,35
Pav_sc0000582.1_g650.1.mk,0,0,0,0,0,0
Pav_sc0000617.1_g520.1.br,0,0,0,0,0,0
MSTRG.8863.1,14,26,15,9,6,12
Pav_sc0000969.1_g190.1.br,0,0,0,0,0,0
MSTRG.2195.1,370,239,0,230,653,303
Pav_sc0000713.1_g380.1.br,0,0,0,0,0,0
MSTRG.7614.2,64,65,0,17,0,27
MSTRG.15859.2,521,330,462,325,504,286
MSTRG.15015.1,242,235,329,221,320,283
MSTRG.3684.2,44,29,0,37,3,0
MSTRG.11843.3,191,0,461,110,169,171
MSTRG.11843.2,66,33,1007,0,0,0
Pav_sc0000086.1_g140.1.mk,0,0,0,0,0,0
MSTRG.11843.4,11,7,117,0,48,35
Pav_sc0000791.1_g110.1.mk,669,681,786,595,724,694
Pav_co4070141.1_g010.1.mk,0,0,0,8,0,5
MSTRG.5775.3,123,580,95,72,132,51
MSTRG.5775.2,797,699,436,190,300,61
MSTRG.5775.1,3388,3509,1810,1151,865,890
MSTRG.7128.2,3371,2939,3419,3217,3160,2940
Pav_sc0000858.1_g020.1.br,0,0,0,0,0,0
MSTRG.13146.2,42,50,105,107,42,245
MSTRG.13146.1,915,856,1205,1372,1558,1311
Pav_sc0001227.1_g150.1.br,0,0,0,0,0,0
Pav_sc0001309.1_g1180.1.mk,2041,2426,2570,1865,2445,1647
Pav_sc0000689.1_g090.1.mk,476,829,263,779,645,476
Pav_sc0000554.1_g1250.1.mk,717,634,723,401,505,365
Pav_sc0000624.1_g2050.1.mk,0,0,7,0,0,2
Pav_sc0000848.1_g710.1.mk,4211,3126,0,2624,2548,2449
Pav_sc0001709.1_g110.1.br,0,0,0,0,0,0
Pav_sc0000257.1_g530.1.mk,5,16,23,388,76,21
Pav_sc0008143.1_g010.1.br,0,0,0,0,0,0
Pav_sc0000311.1_g1020.1.mk,2547,3042,0,2643,2301,6
MSTRG.13125.2,0,0,0,1655,0,0
Pav_sc0001794.1_g350.1.mk,1009,806,926,630,529,510
Pav_sc0003135.1_g280.1.mk,50,60,45,37,29,38
MSTRG.7666.1,913,638,757,864,809,702
MSTRG.13125.3,4495,0,109,0,399,0
MSTRG.260.2,111,223,0,96,79,180
Pav_sc0002208.1_g470.1.mk,380,233,337,312,393,245
MSTRG.5061.5,23,36,17,35,21,0
MSTRG.14627.1,6503,5097,4783,2708,4028,6983
MSTRG.15321.2,183,185,73,3,117,324
MSTRG.6658.1,1309,1427,1352,993,995,751
Pav_sc0001877.1_g460.1.br,0,0,0,0,0,0
MSTRG.13125.1,1069,2264,4988,2319,4650,3427
MSTRG.15768.3,186,278,108,99,0,141
Pav_sc0001862.1_g100.1.mk,0,0,13,0,0,0
MSTRG.3117.1,16,17,0,11,4,12
MSTRG.13125.6,233,187,128,61,74,51
Pav_sc0000595.1_g870.1.br,0,0,0,0,0,0
Pav_sc0002774.1_g020.1.br,0,0,0,0,0,0
MSTRG.15648.5,413,255,351,221,0,30
Pav_sc0000108.1_g1030.1.br,0,0,0,0,0,0
Pav_sc0002154.1_g210.1.br,0,0,0,0,2,0
MSTRG.20592.1,1607,1480,1784,1342,1772,1454
Pav_sc0000558.1_g720.1.mk,0,0,0,0,0,0
Pav_sc0001508.1_g020.1.mk,725,645,0,438,669,400
MSTRG.8873.2,0,0,42,379,0,0
MSTRG.3553.2,69,63,0,58,41,48
MSTRG.19177.5,0,0,0,0,0,0
Pav_sc0000207.1_g660.1.br,0,0,11,0,0,0
MSTRG.23079.1,423,327,0,314,298,322
MSTRG.18217.1,1479,0,0,0,1639,0
Pav_sc0000549.1_g100.1.mk,0,0,0,0,0,0
Pav_sc0000624.1_g220.1.mk,324,353,0,247,0,321
Pav_sc0000744.1_g680.1.br,0,0,0,0,0,0
Pav_sc0000554.1_g060.1.mk,2179,1584,2335,3480,3307,2691
Pav_sc0000886.1_g700.1.mk,27,20,20,102,16,11
Pav_sc0001021.1_g110.1.br,0,1,0,0,0,0
Pav_sc0000377.1_g050.1.br,3,6,0,4,1,1
Pav_sc0001196.1_g390.1.mk,0,51,0,104,0,0
Pav_sc0001710.1_g1130.1.br,0,0,0,0,0,0
Pav_sc0000363.1_g560.1.mk,2508,2331,2967,1513,2093,1484
MSTRG.22334.3,0,138,0,126,674,186
MSTRG.19177.4,140,90,122,54,32,32
MSTRG.22334.6,0,1146,0,980,0,0
MSTRG.22334.7,1456,430,0,699,1056,74
MSTRG.22334.4,395,100,0,56,0,993
Pav_sc0006018.1_g100.1.mk,77,52,22,29,37,88
Pav_sc0000168.1_g180.1.br,0,0,0,0,0,0
Pav_sc0000207.1_g150.1.br,0,0,0,0,0,0
MSTRG.24572.1,298,1288,0,692,1156,630
Pav_sc0000350.1_g340.1.br,0,0,0,0,0,0
Pav_sc0000108.1_g1040.1.br,0,0,0,0,0,0
Pav_co4014251.1_g010.1.br,53,27,0,30,40,37
Pav_sc0007564.1_g030.1.br,0,0,0,0,0,0
Pav_sc0005533.1_g020.1.mk,37,25,28,141,122,53
MSTRG.12202.1,115,95,120,90,69,78
Pav_sc0003471.1_g020.1.br,0,1,0,0,0,0
Pav_sc0000096.1_g470.1.br,0,0,0,0,0,0
Pav_sc0000729.1_g120.1.br,0,0,0,0,0,0
MSTRG.15796.1,0,0,7,4,22,0
MSTRG.4435.1,88,85,0,27,114,98
Pav_sc0000407.1_g180.1.mk,3,0,0,0,0,0
MSTRG.8542.1,126,77,100,281,70,50
MSTRG.8542.2,60,0,35,7,1,0
MSTRG.8542.3,70,0,22,0,2,0
MSTRG.8542.5,0,111,0,341,122,53
MSTRG.8542.6,0,112,0,412,113,42
MSTRG.8542.7,213,200,138,272,241,118
MSTRG.14893.3,338,263,388,329,247,26
Pav_sc0001218.1_g130.1.br,0,0,0,0,0,0
MSTRG.11605.1,326,292,393,54,63,44
MSTRG.2519.1,9,14,0,2,7,4
Pav_sc0002280.1_g080.1.br,0,0,0,0,0,0
Pav_sc0000744.1_g250.1.mk,2525,2606,3012,1934,2555,2136
MSTRG.9961.1,1671,1598,1575,1393,1499,1183
Pav_sc0002387.1_g240.1.mk,0,0,0,0,0,0
Pav_sc0000652.1_g1160.1.mk,191,148,199,174,157,158
Pav_sc0000700.1_g1180.1.mk,0,0,0,0,0,0
Pav_sc0000287.1_g040.1.br,0,0,0,0,0,0
Pav_co4016577.1_g010.1.mk,7,8,0,17,16,15
MSTRG.513.1,18,11,0,22,13,0
MSTRG.21999.2,38,51,171,101,80,57
Pav_sc0000164.1_g050.1.mk,9493,7013,0,7000,10830,9110
Pav_sc0000494.1_g150.1.br,0,0,0,0,0,0
Pav_sc0009064.1_g010.1.br,0,0,0,0,0,0
Pav_sc0001341.1_g540.1.mk,151,0,155,138,105,7
Pav_sc0002862.1_g080.1.br,56,57,33,32,15,17
Pav_sc0000484.1_g660.1.mk,33,18,24,9,27,8
Pav_sc0000067.1_g790.1.br,0,0,0,0,0,0
MSTRG.1498.1,60,39,0,24,20,29
Pav_sc0000624.1_g370.1.mk,292,371,395,275,386,288
Pav_sc0001816.1_g070.1.br,1,1,0,1,1,1
MSTRG.18219.1,93,94,95,0,103,0
Pav_sc0000153.1_g290.1.br,0,0,0,0,0,0
Pav_sc0001465.1_g180.1.br,0,0,0,0,0,0
Pav_sc0005192.1_g010.1.br,14,38,0,25,18,6
Pav_sc0000921.1_g060.1.br,0,0,0,0,0,0
MSTRG.15648.2,84,232,76,91,587,536
Pav_sc0000026.1_g550.1.mk,8,0,0,0,0,0
Pav_sc0001405.1_g1540.1.mk,2035,4373,2165,0,355,883
Pav_sc0001309.1_g740.1.mk,1385,188,111,280,256,183
Pav_sc0000522.1_g020.1.br,0,0,0,0,0,0
Pav_sc0000677.1_g020.1.mk,0,0,0,0,0,0
Pav_sc0003756.1_g110.1.mk,2893,2584,0,1517,2243,1511
MSTRG.18695.3,254,343,81,33,0,0
Pav_sc0001003.1_g440.1.br,0,0,0,0,0,0
MSTRG.20985.9,65,0,48,58,70,64
Pav_sc0000554.1_g2030.1.mk,7358,6979,8780,5246,6821,5532
Pav_sc0003562.1_g040.1.mk,29,31,0,0,0,11
Pav_sc0001196.1_g1070.1.br,274,308,346,59,70,59
MSTRG.2281.4,46,108,0,105,176,85
MSTRG.23091.11,181,232,0,838,910,442
Pav_sc0001106.1_g310.1.mk,4229,4164,4311,3051,4116,2835
Pav_sc0001176.1_g020.1.br,18,15,0,19,14,39
MSTRG.6431.2,298,240,186,288,253,213
MSTRG.15648.3,76,233,156,19,92,74
MSTRG.23091.14,1651,1227,0,3520,3423,2844
MSTRG.23091.17,250,165,0,420,364,357
Pav_sc0000909.1_g400.1.br,0,0,0,1,0,0
Pav_sc0001015.1_g480.1.mk,0,0,0,0,0,0
MSTRG.22769.2,2996,2933,0,2226,2328,1945
Pav_sc0000480.1_g1020.1.br,0,0,4,0,0,0
MSTRG.18066.1,9809,9348,9836,8750,8685,7049
Pav_sc0000034.1_g380.1.mk,0,0,0,0,0,0
MSTRG.6201.6,664,596,1323,600,462,0
MSTRG.6201.7,2148,2748,2836,1388,1093,966
Pav_sc0000195.1_g440.1.mk,0,0,0,0,0,0
MSTRG.6201.5,608,834,1614,482,326,167
MSTRG.6201.2,622,1242,324,654,619,734
MSTRG.6201.3,1311,1080,127,678,616,181
MSTRG.3926.1,69,82,0,55,73,50
MSTRG.6201.1,3306,3474,428,2495,2541,2799
Pav_sc0002207.1_g220.1.mk,72,44,22,66,15,16
MSTRG.2221.2,3257,3646,0,2267,2960,1743
Pav_sc0001102.1_g960.1.mk,0,0,0,0,0,0
MSTRG.6201.8,292,287,1494,723,796,0
MSTRG.1475.1,1371,1042,0,949,1028,886
MSTRG.10712.3,1866,458,2848,2163,2454,1660
MSTRG.10712.1,795,2457,0,144,252,0
Pav_sc0001289.1_g600.1.br,0,0,0,0,0,0
MSTRG.24816.1,49,63,0,56,50,57
Pav_sc0001009.1_g510.1.mk,654,704,0,355,280,295
MSTRG.17150.2,490,627,742,681,480,1178
MSTRG.9130.2,537,498,495,723,366,509
Pav_sc0002433.1_g210.1.mk,12,44,0,81,35,6
MSTRG.20985.7,73,0,0,0,0,0
Pav_sc0000227.1_g030.1.br,0,0,0,0,0,0
Pav_sc0000123.1_g060.1.mk,0,0,0,0,0,0
MSTRG.24055.1,544,526,0,493,581,503
Pav_sc0001369.1_g480.1.mk,0,0,0,1,0,0
Pav_sc0001080.1_g410.1.mk,0,0,0,0,0,0
Pav_sc0000099.1_g100.1.mk,3,0,0,7,0,0
Pav_sc0001444.1_g140.1.mk,30,10,14,46,79,129
Pav_sc0000532.1_g090.1.mk,45,35,59,36,47,52
MSTRG.12139.1,418,330,416,442,261,217
Pav_sc0000465.1_g1460.1.br,0,0,0,0,0,0
MSTRG.5075.1,712,814,856,1098,1130,870
Pav_sc0000062.1_g260.1.br,429,78,215,267,164,58
Pav_sc0000764.1_g350.1.br,0,0,0,0,0,0
MSTRG.9130.6,76,0,126,40,62,53
Pav_sc0001695.1_g010.1.br,13,16,0,13,0,7
Pav_sc0001236.1_g110.1.mk,1447,1282,1823,1402,1617,1291
Pav_sc0001808.1_g030.1.br,0,0,0,0,0,0
Pav_sc0000848.1_g610.1.mk,45,74,0,58,45,64
MSTRG.21280.1,3409,4159,3597,3551,3633,2160
Pav_sc0009154.1_g040.1.br,0,0,0,0,0,0
Pav_sc0000888.1_g110.1.br,0,0,0,0,0,0
Pav_sc0000586.1_g690.1.br,31,33,21,26,39,22
Pav_sc0000638.1_g570.1.br,0,0,0,0,0,0
Pav_sc0002236.1_g380.1.br,0,0,0,0,0,0
Pav_sc0000684.1_g030.1.br,0,0,0,0,0,0
Pav_sc0000800.1_g170.1.br,0,0,0,3,3,0
Pav_sc0000714.1_g020.1.mk,0,0,0,0,7,0
MSTRG.7447.1,348,359,300,441,337,196
Pav_sc0002774.1_g040.1.br,0,0,0,0,0,0
Pav_co4062497.1_g010.1.mk,53,82,0,72,127,40
Pav_sc0001086.1_g340.1.br,0,0,0,0,0,0
Pav_sc0001036.1_g030.1.br,0,0,0,0,0,0
Pav_sc0003170.1_g010.1.br,210,161,0,138,162,102
Pav_sc0002485.1_g070.1.br,0,0,0,0,0,0
Pav_sc0000983.1_g640.1.br,29,24,0,29,33,21
Pav_sc0010774.1_g020.1.br,0,4,0,25,9,10
MSTRG.21421.3,72,78,0,267,0,238
Pav_sc0000220.1_g1540.1.br,4,3,1,1,0,1
MSTRG.21421.1,2026,1519,331,922,1434,922
Pav_sc0000720.1_g080.1.mk,33,75,0,39,14,64
Pav_sc0000042.1_g150.1.br,27,28,17,16,3,13
MSTRG.11051.4,512,54,139,134,438,89
Pav_sc0000037.1_g440.1.mk,0,0,0,0,0,0
MSTRG.17632.1,604,1080,701,842,983,360
Pav_sc0001215.1_g320.1.mk,2100,1467,990,962,1548,2652
Pav_sc0002208.1_g080.1.br,0,0,0,0,0,0
Pav_sc0001258.1_g690.1.br,0,0,0,0,0,0
Pav_sc0001877.1_g180.1.mk,4055,3898,4243,3586,4411,3235
Pav_sc0000491.1_g1380.1.br,0,0,0,0,0,0
Pav_sc0000977.1_g070.1.br,0,0,0,0,0,0
MSTRG.3614.1,343,278,0,234,213,195
Pav_sc0000618.1_g290.1.mk,864,717,1046,751,1034,1071
Pav_sc0002009.1_g360.1.mk,156,161,300,446,427,234
Pav_sc0000893.1_g940.1.mk,0,0,37,33,156,0
Pav_sc0001392.1_g440.1.br,0,0,0,0,0,0
Pav_sc0000677.1_g300.1.mk,960,956,0,640,600,207
MSTRG.21629.2,17501,16173,19753,17925,20524,20757
MSTRG.21629.3,2344,1125,3766,371,2448,1097
Pav_sc0000465.1_g620.1.br,0,0,0,0,0,0
MSTRG.24562.5,413,733,0,514,700,589
Pav_sc0003135.1_g500.1.mk,267,825,291,164,193,241
Pav_sc0001270.1_g200.1.mk,0,0,0,0,0,0
Pav_sc0000044.1_g670.1.mk,2,0,3,0,2,0
MSTRG.22869.1,380,221,0,216,230,236
MSTRG.10703.2,122,151,163,147,121,112
Pav_sc0001498.1_g090.1.br,0,0,0,0,0,0
MSTRG.17244.1,59,51,44,22,33,22
Pav_sc0004962.1_g060.1.br,0,0,0,0,0,0
Pav_sc0001040.1_g440.1.mk,1,1,1,1,1,1
MSTRG.8331.1,477,473,572,490,692,357
Pav_sc0001626.1_g020.1.br,0,0,1,0,0,0
Pav_sc0002304.1_g100.1.br,0,0,0,0,0,0
MSTRG.3128.1,123,125,0,126,135,98
Pav_sc0001258.1_g050.1.mk,120,248,222,3,0,0
MSTRG.19841.1,37,49,22,33,21,11
Pav_sc0000622.1_g470.1.mk,741,656,603,178,518,88
Pav_sc0001181.1_g370.1.br,0,0,0,0,0,0
MSTRG.23020.2,128,170,0,119,160,114
Pav_sc0000825.1_g030.1.br,0,0,0,0,0,0
Pav_sc0000184.1_g280.1.br,0,0,0,0,0,0
Pav_sc0012525.1_g010.1.mk,0,0,0,0,1,0
Pav_sc0000764.1_g360.1.br,0,0,0,0,1,0
Pav_sc0001699.1_g330.1.br,0,0,0,0,1,0
MSTRG.15940.1,0,0,0,220,0,0
Pav_sc0001192.1_g080.1.br,0,0,0,0,0,0
Pav_sc0003853.1_g070.1.br,0,0,0,0,0,0
Pav_co4054003.1_g010.1.br,14,25,0,32,17,17
MSTRG.8477.3,0,0,303,12,0,12
MSTRG.8477.2,556,449,889,386,372,281
Pav_sc0002250.1_g060.1.mk,260,191,230,115,117,134
Pav_sc0000757.1_g030.1.br,32,29,0,135,86,48
Pav_sc0001974.1_g180.1.br,0,0,0,0,0,0
MSTRG.615.1,2161,1984,0,1998,2007,1671
Pav_sc0000921.1_g030.1.br,0,0,0,0,0,0
Pav_sc0000568.1_g360.1.mk,1442,1268,0,1208,1131,1423
Pav_sc0000174.1_g1910.1.mk,80,108,67,36,43,24
Pav_sc0000909.1_g120.1.mk,0,0,0,3,0,0
MSTRG.24673.4,418,275,0,307,542,282
Pav_co4044415.1_g010.1.mk,2,2,0,130,2,1
Pav_sc0008108.1_g030.1.br,0,0,0,0,0,0
Pav_sc0000638.1_g600.1.mk,1430,1268,1657,1067,1436,926
MSTRG.1496.4,1155,1186,0,1001,1278,771
MSTRG.1496.1,714,174,0,292,54,633
Pav_sc0002154.1_g080.1.mk,201,211,123,259,170,135
Pav_sc0000229.1_g550.1.br,4,4,2,13,6,6
Pav_sc0001132.1_g070.1.br,0,0,0,0,0,0
Pav_sc0002207.1_g730.1.mk,50,52,67,26,41,39
Pav_sc0000597.1_g570.1.br,8,10,22,17,27,22
Pav_sc0001520.1_g250.1.br,0,0,0,2,2,2
Pav_sc0007674.1_g040.1.mk,172,63,60,9,59,62
MSTRG.9653.2,1649,1429,1259,1311,1321,1173
MSTRG.9653.3,939,811,1177,488,763,733
Pav_sc0002318.1_g090.1.mk,0,0,0,0,0,0
MSTRG.9653.1,2049,1651,2416,1718,2109,1270
Pav_sc0001405.1_g1290.1.mk,505,1246,1143,1022,1577,423
Pav_sc0005304.1_g010.1.br,0,0,0,0,0,0
MSTRG.2521.5,71,128,0,55,0,0
MSTRG.2521.4,0,159,0,0,75,0
MSTRG.2521.3,92,216,0,139,127,110
Pav_sc0007703.1_g010.1.mk,79,64,87,92,108,122
MSTRG.5244.2,526,539,410,231,271,185
MSTRG.22875.1,3144,2230,0,1773,1079,2330
Pav_sc0001479.1_g090.1.mk,1604,1418,0,1980,2091,1534
MSTRG.5244.1,0,75,0,0,0,0
MSTRG.22875.4,0,273,0,203,870,0
Pav_sc0000042.1_g460.1.mk,0,0,0,0,0,0
MSTRG.19842.2,385,470,388,287,269,172
MSTRG.19842.3,0,17,18,20,0,24
Pav_sc0002019.1_g030.1.mk,525,220,0,346,503,388
Pav_co4064633.1_g010.1.mk,8,4,0,5,8,5
Pav_sc0000403.1_g030.1.br,0,0,0,0,0,0
Pav_sc0001445.1_g030.1.br,0,0,0,0,0,0
MSTRG.22956.1,2271,1856,0,1290,1205,977
Pav_sc0000110.1_g220.1.mk,180,146,134,118,142,113
Pav_sc0000017.1_g010.1.mk,362,374,56,256,16,0
Pav_sc0000287.1_g960.1.br,0,0,0,0,0,0
MSTRG.226.1,69,77,0,41,14,93
MSTRG.10289.4,0,0,883,0,0,0
MSTRG.10289.2,250,608,26,842,637,469
MSTRG.10289.3,541,209,124,136,74,54
MSTRG.23455.3,53,469,0,104,145,181
MSTRG.23455.2,730,453,0,698,644,378
Pav_sc0000636.1_g520.1.mk,873,531,860,1164,467,441
Pav_sc0000852.1_g120.1.mk,0,0,0,0,0,0
Pav_sc0000148.1_g370.1.mk,0,0,0,0,0,0
Pav_sc0001150.1_g030.1.br,0,0,0,0,0,0
MSTRG.2070.1,19,16,0,15,15,12
Pav_sc0000764.1_g430.1.mk,524,774,525,916,761,761
MSTRG.20629.3,89,0,115,80,0,184
MSTRG.20629.2,1596,1547,1364,1306,1501,852
Pav_sc0001974.1_g410.1.mk,1440,1107,1514,1244,1709,1532
MSTRG.11903.2,0,73,131,0,0,84
MSTRG.14704.1,1631,1745,1758,1116,1829,1304
Pav_sc0000363.1_g490.1.br,2,0,0,0,0,0
Pav_sc0000659.1_g480.1.mk,0,0,0,0,0,0
MSTRG.8009.2,273,117,420,296,325,143
MSTRG.8009.3,282,194,254,305,520,277
Pav_sc0000636.1_g190.1.br,0,0,0,0,0,0
MSTRG.8009.1,37,227,38,29,83,0
MSTRG.8009.5,331,253,457,347,479,196
MSTRG.9608.2,2162,1999,2344,2591,2844,2066
Pav_sc0000370.1_g560.1.mk,29,25,20,50,16,44
MSTRG.6678.1,132,130,114,207,156,56
MSTRG.20375.3,764,541,549,208,529,429
Pav_sc0000220.1_g1360.1.mk,74,37,140,234,264,284
Pav_sc0000261.1_g070.1.mk,271,255,271,222,298,213
Pav_sc0002318.1_g160.1.mk,108,45,150,57,59,98
Pav_sc0000220.1_g1110.1.br,1,0,0,0,0,0
MSTRG.16677.1,526,657,1042,428,503,174
MSTRG.3870.1,41,54,0,27,31,19
Pav_sc0001938.1_g110.1.br,0,0,0,0,0,0
MSTRG.3336.3,7,60,0,14,18,9
Pav_sc0001309.1_g190.1.mk,6991,6048,6689,7597,7741,6948
Pav_sc0002807.1_g020.1.br,0,0,0,0,0,0
Pav_sc0007771.1_g010.1.br,0,0,0,0,0,0
Pav_sc0003624.1_g050.1.br,0,0,0,0,0,0
Pav_sc0003945.1_g050.1.br,0,0,0,0,1,0
